id,verse,token,lemma,mood,number,NEG,RES,ACT,DUR,CONF,GNO,HAB,ITER,STAT,CON,TEL
646261,EPH 4.32,wairþaid,wairþan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
646281,EPH 5.1,Wairþaiþ,wairþan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
646289,EPH 5.2,gaggaiþ,gaggan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
646383,EPH 5.7,wairþaiþ,wairþan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
646402,EPH 5.8,gaggaiþ,gaggan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
646427,EPH 5.11,gamainjaiþ,gámainjan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
646433,EPH 5.17,wairþaiþ,wairþan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
646445,EPH 5.18,anadrigkaiþ,ana-drigkan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
646455,EPH 5.18,fullnaiþ,fullnan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
646535,EPH 5.25,frijoþ,frijon,optative/imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
646670,EPH 6.10,inswinþjaiþ,in-swinþjan,optative,plural,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
646680,EPH 6.11,gahamoþ,ga-hamon,optative/imperative,plural,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE
646723,EPH 6.13,nimiþ,niman,imperative,plural,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE
646740,EPH 6.14,standaiþ,standan,optative,plural,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
646777,EPH 6.17,nimaiþ,niman,optative,plural,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
662091,PHIL 1.27,usmitaiþ,us-mitan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,FALSE
662199,PHIL 2.2,usfulleiþ,us-fulljan,imperative,plural,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
662414,PHIL 2.29,andnimaiþ,and-niman,optative,plural,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE
662426,PHIL 2.29,habaiþ,haban,optative/imperative,plural,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
662454,PHIL 3.1,faginoþ,faginon,optative/imperative,plural,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
662471,PHIL 3.2,saiƕiþ,saiƕan,imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
662475,PHIL 3.2,saiƕiþ,saiƕan,imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
662480,PHIL 3.2,saiƕiþ,saiƕan,imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
662760,PHIL 3.17,wairþaiþ,wairþan,optative,plural,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
662765,PHIL 3.17,mundoþ,mundon,optative,plural,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
662863,PHIL 4.1,standaiþ,standan,optative,plural,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
662885,PHIL 4.3,niþais,niþan,optative,singular,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,FALSE,FALSE,TRUE,TRUE
662908,PHIL 4.4,faginoþ,faginon,optative/imperative,plural,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
662916,PHIL 4.4,faginoþ,faginon,optative/imperative,plural,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
662931,PHIL 4.6,maurnaiþ,maurnan,optative/imperative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE
663004,PHIL 4.8,mitoþ,miton,optative/imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,FALSE
663020,PHIL 4.9,taujaiþ,taujan,optative,plural,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,TRUE
622462,COL 2.21,teikais,tekan,optative,singular,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
622465,COL 2.21,atsnarpjais,at-snarpjan,optative,singular,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
622468,COL 2.21,kausjais,kausjan,optative,singular,TRUE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
622518,COL 3.1,sokeiþ,sokjan,imperative,plural,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
622531,COL 3.2,fraþjaiþ,fraþjan,optative,plural,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,FALSE
622570,COL 3.5,dauþeiþ,dauþjan,imperative,plural,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
622620,COL 3.8,aflagjiþ,af-lagjan,imperative,plural,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
622643,COL 3.9,liugaiþ,liugan-2,optative,plural,TRUE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,TRUE,TRUE
622657,COL 3.10,gahamoþ,ga-hamon,optative/imperative,plural,FALSE,TRUE,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,TRUE,TRUE
622697,COL 3.12,gahamoþ,ga-hamon,optative/imperative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
622745,COL 3.13,taujaiþ,taujan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
622777,COL 3.15,wairþaiþ,wairþan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,NA,FALSE
622837,COL 3.18,ufhausjaiþ,uf-hausjan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
622848,COL 3.19,frijoþ,frijon,optative/imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
622853,COL 3.19,sijaiþ,wisan-1,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
622860,COL 3.20,ufhausjaiþ,uf-hausjan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
622877,COL 3.21,gramjaiþ,gramjan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
622891,COL 3.22,ufhausjaiþ,uf-hausjan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
622922,COL 3.23,waurkjaiþ,waurkjan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
622962,COL 4.1,atkunnaiþ,at-kunnan,optative/imperative,plural,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
623014,COL 4.5,gaggaiþ,gaggan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,NA,FALSE
623121,COL 4.10,andnimaiþ,and-niman,optative,plural,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE
623202,COL 4.15,goleiþ,goljan,imperative,plural,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
623223,COL 4.16,taujaiþ,taujan,optative,plural,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
623241,COL 4.17,qiþaiþ,qiþan,optative,plural,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
623244,COL 4.17,saiƕ,saiƕan,imperative,singular,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE
623261,COL 4.19,gamuneiþ,ga-munan,optative,plural,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA
624987,1THESS 4.18,þrafsteiþ,þrafstjan,imperative,plural,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,TRUE,FALSE
800140,1THESS 5.11,þrafsteiþ,þrafstjan,imperative,plural,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
800144,1THESS 5.11,timrjaiþ,timrjan,optative,plural,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
625233,1THESS 5.15,saiƕiþ,saiƕan,imperative,plural,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,TRUE,NA
625254,1THESS 5.16,faginoþ,faginon,optative/imperative,plural,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
625259,1THESS 5.17,bidjaiþ,bidjan,optative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA
625263,1THESS 5.18,awiliudoþ,awiliudon,optative/imperative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
625278,1THESS 5.19,afƕapjaiþ,af-ƕapjan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
625282,1THESS 5.20,frakunneiþ,fra-kunnan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
625286,1THESS 5.21,uskiusaiþ,us-kiusan,optative,plural,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
625292,1THESS 5.21,gahabaiþ,ga-haban,optative/imperative,plural,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,TRUE,FALSE
625296,1THESS 5.22,afhabaiþ,af-haban,optative/imperative,plural,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
625335,1THESS 5.25,bidjaiþ,bidjan,optative,plural,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
625342,1THESS 5.26,goljaiþ,goljan,optative,plural,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
623647,2THESS 3.1,gabidjaiþ,ga-bidjan,optative,plural,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
623868,2THESS 3.13,wairþaiþ,wairþan,optative,plural,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
623885,2THESS 3.14,gatarhjaiþ,ga-tarhjan,optative,plural,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
623888,2THESS 3.14,blandaiþ,blandan,optative,plural,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,NA,TRUE,NA
623902,2THESS 3.15,rahnjaiþ,rahnjan,optative,plural,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,TRUE,TRUE,FALSE
623905,2THESS 3.15,talzjaiþ,talzjan,optative,plural,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,TRUE,TRUE
641895,1TIM 4.7,biwandei,bi-wandjan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
641898,1TIM 4.7,þroþei,þroþjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
641957,1TIM 4.11,anabiud,ana-biudan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
641960,1TIM 4.11,laisei,laisjan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
641970,1TIM 4.12,sijais,wisan-1,optative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,NA,TRUE
641991,1TIM 4.13,gaumei,gaumjan,imperative,singular,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA
642000,1TIM 4.14,sijais,wisan-1,optative,singular,TRUE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,TRUE,NA,FALSE
642019,1TIM 4.15,sido,sidon,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
642025,1TIM 4.15,sijais,wisan-1,optative,singular,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,TRUE,NA,FALSE
642036,1TIM 4.16,atsaiƕ,at-saiƕan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
642045,1TIM 4.16,þairhwis,þairh-wisan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
642062,1TIM 5.1,andbeitais,and-beitan,optative,singular,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642065,1TIM 5.1,gaþlaih,ga-þláihan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
642085,1TIM 5.3,swerai,sweran,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE
642145,1TIM 5.7,anabiud,ana-biudan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642213,1TIM 5.11,biwandei,bi-wandjan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
642301,1TIM 5.18,faurwaipjais,faur-waipjan,optative,singular,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642315,1TIM 5.19,andnimais,and-niman,optative,singular,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642331,1TIM 5.20,gasak,ga-sakan,imperative,singular,FALSE,TRUE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642370,1TIM 5.22,lagjais,lagjan,optative,singular,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642374,1TIM 5.22,siais,wisan-1,optative,singular,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,FALSE
642381,1TIM 5.22,fastais,fastan,optative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,NA,FALSE
642385,1TIM 5.23,drigkais,drigkan,optative,singular,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642392,1TIM 5.23,brukjais,brūkjan,optative,singular,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642487,1TIM 6.2,laisei,laisjan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642489,1TIM 6.2,gaþlaih,ga-þláihan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
642648,1TIM 6.11,þliuhais,þliuhan,optative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA
642651,1TIM 6.11,laistjais,laistjan,optative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
642664,1TIM 6.12,haifstei,haifstjan,imperative,singular,FALSE,FALSE,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
642670,1TIM 6.12,undgreip,und-greipan,imperative,singular,FALSE,TRUE,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,TRUE,TRUE
639798,2TIM 1.8,skamai,skaman,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,FALSE,FALSE
639811,2TIM 1.8,miþarbaidei,miþ-arbaidjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
639912,2TIM 1.13,habands,haban,participle,singular,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,NA,TRUE,FALSE
639931,2TIM 1.14,fastai,fastan,imperative,singular,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,FALSE
640016,2TIM 2.1,inswinþei,in-swinþjan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
640036,2TIM 2.2,anafilh,ana-filhan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640049,2TIM 2.3,arbaidei,arbaidjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,FALSE
640092,2TIM 2.7,fraþei,fraþjan,imperative,singular,FALSE,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA
640104,2TIM 2.8,Gamuneis,ga-munan,optative,singular,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
640193,2TIM 2.14,gamaudei,ga-maudjan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
640212,2TIM 2.15,usdaudei,us-daudjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
640231,2TIM 2.16,biwandei,bi-wandjan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
640335,2TIM 2.22,þliuh,þliuhan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640338,2TIM 2.22,laistei,laistjan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
640361,2TIM 2.23,biwandei,bi-wandjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
640417,2TIM 3.1,kunneis,kunnan-1,optative,singular,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA,FALSE,TRUE,NA,FALSE
640484,2TIM 3.5,afwandei,af-wandjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
640640,2TIM 3.14,wisais,wisan-1,optative,singular,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,TRUE,NA,FALSE
640730,2TIM 4.2,merei,merjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE
640733,2TIM 4.2,instand,in-standan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,FALSE
640737,2TIM 4.2,gasak,ga-sakan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640739,2TIM 4.2,gaþlaih,ga-þláihan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640741,2TIM 4.2,gaƕotei,ga-ƕotjan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640782,2TIM 4.5,sijais,wisan-1,optative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,FALSE
640786,2TIM 4.5,arbaidei,arbaidjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,FALSE
640789,2TIM 4.5,waurkei,waurkjan,imperative,singular,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640794,2TIM 4.5,usfullei,us-fulljan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
640849,2TIM 4.9,sniumei,sniumjan,imperative,singular,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
640886,2TIM 4.11,brigg,briggan,imperative,singular,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
640912,2TIM 4.13,atbair,at-bairan,imperative,singular,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
640936,2TIM 4.15,witai,witan-2,imperative,singular,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,TRUE,TRUE,FALSE
661781,TIT 1.13,gasak,ga-sakan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE
661846,TIT 2.1,rodei,rodjan,imperative,singular,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA
623979,PHILEM 1.12,andnim,and-niman,imperative,singular,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
624065,PHILEM 1.17,andnim,and-niman,imperative,singular,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
624081,PHILEM 1.18,rahnei,rahnjan,imperative,singular,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA
624114,PHILEM 1.20,anaþrafstei,ana-þrafstjan,imperative,singular,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
624137,PHILEM 1.22,manwei,manwjan,imperative,singular,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
